Time,BIS/EEG2_WAV
,-1381.45
,-1377.2
,-1380.45
,-1379.15
,-1379.95
,-1380.25
,-1379.9
,-1380.0
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.1
,-1379.95
,-1379.95
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.1
,-1379.85
,-1380.05
,-1380.15
,-1380.1
,-1380.1
,-1380.2
,-1379.95
,-1379.95
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1379.9
,-1379.95
,-1380.3
,-1380.3
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.1
,-1380.3
,-1380.25
,-1380.1
,-1380.1
,-1380.1
,-1380.2
,-1380.3
,-1380.15
,-1380.05
,-1380.15
,-1380.1
,-1380.05
,-1380.25
,-1380.3
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.2
,-1380.35
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.35
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.15
,-1380.35
,-1380.2
,-1380.05
,-1380.05
,-1380.3
,-1380.25
,-1380.15
,-1380.05
,-1380.1
,-1380.15
,-1380.3
,-1380.2
,-1380.05
,-1380.05
,-1380.25
,-1380.25
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.3
,-1380.2
,-1380.05
,-1380.05
,-1380.25
,-1380.25
,-1380.15
,-1380.1
,-1380.1
,-1380.3
,-1380.25
,-1380.05
,-1380.15
,-1380.25
,-1380.25
,-1380.05
,-1380.1
,-1380.2
,-1380.3
,-1380.15
,-1380.1
,-1380.05
,-1380.3
,-1380.25
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1379.9
,-1380.0
,-1380.15
,-1380.1
,-1380.05
,-1380.15
,-1380.05
,-1380.1
,-1380.15
,-1379.95
,-1379.95
,-1380.15
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1380.15
,-1379.9
,-1380.0
,-1380.15
,-1380.1
,-1380.1
,-1380.1
,-1379.85
,-1380.05
,-1380.15
,-1380.1
,-1380.05
,-1380.2
,-1380.05
,-1379.95
,-1379.95
,-1380.15
,-1380.15
,-1380.05
,-1380.15
,-1380.1
,-1380.1
,-1380.3
,-1380.3
,-1380.05
,-1380.1
,-1380.1
,-1380.05
,-1380.25
,-1380.3
,-1380.1
,-1380.05
,-1380.15
,-1380.1
,-1380.1
,-1380.1
,-1380.3
,-1380.25
,-1380.05
,-1380.15
,-1380.15
,-1380.05
,-1380.15
,-1380.3
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.25
,-1380.3
,-1380.1
,-1380.1
,-1380.1
,-1380.15
,-1380.35
,-1380.2
,-1380.05
,-1380.15
,-1380.1
,-1380.25
,-1380.3
,-1380.05
,-1380.15
,-1380.15
,-1380.05
,-1380.3
,-1380.3
,-1380.1
,-1380.15
,-1380.1
,-1380.15
,-1380.35
,-1380.15
,-1380.05
,-1380.15
,-1380.05
,-1380.3
,-1380.25
,-1380.05
,-1380.15
,-1380.15
,-1380.05
,-1380.3
,-1380.25
,-1380.1
,-1380.1
,-1380.1
,-1380.2
,-1380.35
,-1380.15
,-1380.05
,-1380.1
,-1380.25
,-1380.3
,-1380.1
,-1380.1
,-1380.1
,-1380.2
,-1380.3
,-1380.2
,-1380.05
,-1380.15
,-1380.15
,-1380.0
,-1379.9
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1379.9
,-1380.05
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1379.9
,-1380.05
,-1380.1
,-1380.1
,-1380.1
,-1380.1
,-1379.85
,-1380.05
,-1380.2
,-1380.05
,-1380.1
,-1380.2
,-1379.9
,-1380.0
,-1380.15
,-1380.1
,-1380.1
,-1380.15
,-1379.85
,-1380.05
,-1380.15
,-1380.05
,-1380.2
,-1380.35
,-1380.1
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.25
,-1380.25
,-1380.05
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.35
,-1380.15
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.3
,-1380.2
,-1380.1
,-1380.1
,-1380.15
,-1380.1
,-1380.1
,-1380.2
,-1380.3
,-1380.15
,-1380.05
,-1380.15
,-1380.1
,-1380.05
,-1380.2
,-1380.35
,-1380.1
,-1380.1
,-1380.15
,-1380.05
,-1380.2
,-1380.35
,-1380.15
,-1380.1
,-1380.15
,-1380.05
,-1380.15
,-1380.35
,-1380.15
,-1380.1
,-1380.95
,-1378.6
,-1376.85
,-1380.1
,-1373.85
,-1379.95
,-1377.3
,-1373.65
,-1384.35
,-1369.1
,-1383.6
,-1374.85
,-1376.5
,-1379.1
,-1377.2
,-1374.1
,-1382.9
,-1373.0
,-1376.95
,-1383.05
,-1369.85
,-1380.65
,-1383.0
,-1362.35
,-1395.15
,-1365.3
,-1368.95
,-1402.55
,-1339.75
,-1399.05
,-1403.65
,-692.3
,-7.85
,14.6
,-31.95
,11.8
,-16.2
,10.55
,11.05
,-19.7
,9.85
,12.5
,-7.5
,10.6
,-12.0
,-23.0
,-4.1
,-9.05
,-20.1
,-8.75
,4.95
,-1.95
,-11.8
,-11.75
,-6.15
,-11.95
,-23.0
,-7.6
,-7.25
,8.1
,-8.3
,1.5
,-5.8
,1.45
,4.9
,-4.6
,1.55
,6.25
,-3.35
,-7.7
,1.95
,5.7
,1.9
,1.7
,-26.25
,-18.45
,0.2
,5.75
,-18.45
,-17.7
,10.8
,14.8
,-27.7
,-14.95
,6.05
,-9.6
,-24.35
,-20.1
,-34.35
,-37.55
,-39.5
,-31.05
,-16.25
,-31.95
,-27.8
,-20.55
,-21.8
,11.25
,21.55
,-8.05
,5.3
,32.8
,5.7
,13.3
,25.25
,5.4
,14.55
,17.1
,3.25
,28.15
,23.6
,-1.7
,14.55
,29.9
,-3.15
,8.9
,21.1
,5.4
,10.9
,12.85
,-6.65
,2.2
,27.8
,2.1
,-3.75
,20.55
,5.85
,-10.0
,9.85
,17.75
,7.65
,-0.1
,5.8
,9.35
,-0.95
,13.35
,21.95
,12.95
,8.1
,21.5
,-0.65
,-0.5
,14.75
,16.2
,0.25
,7.4
,-6.35
,2.2
,-7.1
,0.7
,4.35
,10.9
,-5.1
,-7.5
,-7.75
,-13.65
,1.25
,8.4
,-4.25
,-1.75
,-7.7
,-20.7
,12.65
,4.5
,-31.65
,-0.5
,11.35
,-12.35
,-16.35
,-8.55
,-6.65
,5.95
,-12.4
,-0.35
,-2.0
,-1.25
,4.15
,-1.45
,0.05
,-3.3
,-18.2
,-13.0
,-8.95
,-6.45
,-9.3
,-11.6
,-1.9
,-2.45
,-12.3
,-4.5
,8.95
,-1.8
,10.0
,12.5
,11.6
,1.7
,13.0
,12.55
,4.4
,-1.4
,16.35
,20.8
,18.8
,11.2
,16.95
,9.75
,13.15
,5.2
,15.45
,11.4
,19.5
,4.55
,11.95
,0.95
,5.15
,-6.15
,10.85
,8.55
,0.05
,-3.8
,11.2
,-2.0
,2.2
,-5.25
,12.8
,8.15
,6.2
,-7.0
,4.5
,5.7
,0.6
,-5.05
,10.4
,7.2
,-6.05
,-5.0
,14.1
,-1.6
,-11.85
,4.85
,11.55
,-10.8
,-2.3
,-6.0
,-3.8
,-4.35
,-8.5
,-10.55
,7.85
,3.6
,10.75
,-0.85
,4.85
,-1.6
,4.7
,-6.6
,15.4
,-1.9
,-1.85
,14.1
,8.25
,-7.95
,3.9
,4.8
,12.3
,-15.5
,-0.65
,-14.55
,-18.9
,-16.15
,-17.4
,-19.9
,13.0
,-30.45
,-14.0
,0.05
,-36.75
,-7.75
,16.55
,-34.7
,27.5
,-7.7
,-24.9
,46.45
,-71.5
,12.45
,843.55
,1473.45
,1448.05
,943.75
,183.3
,-68.65
,48.4
,0.9
,-25.9
,46.05
,-29.95
,15.95
,8.05
,-11.25
,12.05
,6.15
,-16.15
,31.4
,-25.45
,20.8
,-0.9
,-6.2
,13.0
,3.25
,-16.0
,37.2
,-34.2
,16.0
,24.85
,-58.65
,78.7
,-22.2
,-870.1
,-1459.95
,-1437.4
,-942.05
,-171.85
,88.05
,-43.5
,8.5
,37.8
,-23.3
,27.95
,10.2
,-15.65
,23.85
,6.55
,0.8
,4.25
,0.8
,26.9
,18.95
,18.95
,17.0
,33.1
,61.0
,70.0
,73.6
,74.1
,84.55
,100.85
,114.5
,96.4
,116.0
,113.45
,100.9
,109.05
,119.65
,110.4
,97.5
,91.7
,93.5
,74.6
,82.95
,70.15
,74.35
,74.0
,53.25
,35.6
,61.05
,60.4
,56.15
,70.2
,37.95
,14.55
,59.9
,76.55
,69.75
,48.6
,52.55
,90.15
,79.4
,82.05
,128.95
,137.6
,148.35
,160.15
,168.95
,173.95
,168.65
,166.85
,197.2
,184.1
,171.3
,202.35
,201.15
,183.1
,212.55
,206.9
,196.6
,217.6
,213.2
,172.55
,169.35
,168.3
,155.95
,163.8
,143.7
,99.9
,61.25
,24.75
,-74.75
,-160.5
,-248.7
,-338.15
,-410.95
,-441.4
,-462.7
,-480.15
,-519.2
,-485.4
,-457.85
,-466.15
,-434.0
,-381.0
,-387.2
,-366.3
,-321.65
,-305.15
,-299.55
,-257.25
,-237.65
,-235.6
,-241.75
,-203.85
,-172.45
,-169.45
,-161.5
,-147.45
,-140.95
,-141.0
,-143.3
,-98.0
,-69.6
,-78.8
,-72.5
,-44.15
,-59.95
,-77.85
,-44.6
,-28.8
,-49.6
,-53.0
,-39.8
,-27.1
,-35.3
,-21.25
,-6.15
,-9.85
,1.75
,25.6
,-10.55
,-22.1
,33.0
,41.7
,24.15
,39.05
,32.3
,24.1
,42.0
,30.35
,31.05
,53.9
,67.4
,37.6
,43.0
,68.3
,60.3
,57.6
,75.3
,69.05
,75.2
,92.3
,93.05
,84.75
,91.35
,89.5
,113.7
,113.5
,103.65
,98.45
,114.8
,109.45
,111.2
,113.05
,119.05
,110.4
,107.4
,110.6
,115.9
,109.8
,116.7
,122.5
,126.85
,127.5
,134.25
,129.95
,130.0
,117.8
,123.75
,142.75
,143.5
,138.65
,156.2
,164.45
,166.65
,167.45
,173.05
,182.45
,195.35
,179.35
,182.45
,209.2
,217.1
,216.75
,213.5
,190.45
,210.6
,225.95
,213.4
,227.4
,227.75
,214.85
,237.7
,228.9
,207.2
,234.3
,235.75
,220.0
,227.75
,233.2
,227.6
,228.2
,203.85
,211.1
,233.5
,234.6
,223.5
,222.55
,222.05
,219.1
,202.35
,223.65
,227.25
,213.0
,214.0
,237.95
,218.4
,214.25
,223.55
,227.35
,227.15
,229.0
,226.15
,228.95
,234.5
,223.75
,205.75
,216.1
,251.8
,241.75
,229.25
,229.1
,218.8
,227.9
,251.65
,233.85
,231.25
,243.45
,236.3
,237.35
,241.0
,237.75
,250.2
,260.6
,253.85
,246.5
,229.65
,242.6
,253.5
,254.7
,249.1
,235.0
,243.1
,241.45
,223.35
,220.2
,239.55
,232.5
,228.7
,223.75
,229.15
,234.75
,198.15
,192.85
,217.6
,231.4
,220.4
,205.65
,199.15
,203.1
,211.5
,203.95
,189.2
,195.45
,191.95
,168.3
,182.15
,192.3
,188.65
,180.05
,194.1
,181.0
,164.45
,173.75
,198.95
,174.4
,159.25
,178.05
,176.75
,148.9
,168.95
,177.45
,162.05
,171.5
,162.8
,144.65
,135.0
,158.35
,172.0
,171.6
,150.35
,150.8
,162.8
,141.8
,142.75
,138.55
,131.45
,138.55
,143.9
,143.8
,138.95
,122.05
,131.45
,155.25
,144.85
,138.25
,154.55
,128.3
,120.05
,150.55
,133.15
,129.7
,155.05
,140.9
,136.05
,150.9
,126.9
,120.35
,141.9
,149.65
,154.15
,153.15
,122.9
,132.65
,154.65
,135.75
,144.05
,144.55
,136.15
,133.1
,129.2
,108.45
,132.75
,133.25
,121.3
,131.9
,141.4
,124.4
,100.8
,98.6
,109.05
,105.45
,108.2
,91.9
,99.8
,104.15
,94.1
,107.1
,108.25
,95.75
,92.55
,88.35
,96.45
,104.0
,74.05
,63.25
,83.2
,78.95
,71.2
,67.15
,75.85
,63.95
,46.35
,43.6
,53.15
,42.1
,33.75
,30.65
,14.65
,9.3
,14.15
,11.45
,9.75
,-2.3
,-11.2
,-7.7
,-22.9
,-33.1
,-28.1
,-49.4
,-48.15
,-52.5
,-55.3
,-75.85
,-85.1
,-85.1
,-80.5
,-95.3
,-95.35
,-101.0
,-117.6
,-150.5
,-146.7
,-127.45
,-141.55
,-166.15
,-163.4
,-171.5
,-172.9
,-173.1
,-168.7
,-170.55
,-162.05
,-170.1
,-191.15
,-183.1
,-169.8
,-185.3
,-167.5
,-157.15
,-159.85
,-162.25
,-182.55
,-175.1
,-138.35
,-156.3
,-164.0
,-158.1
,-171.05
,-168.8
,-152.9
,-146.25
,-129.3
,-119.3
,-117.4
,-78.05
,-54.65
,-62.45
,-35.8
,-0.05
,16.6
,35.15
,70.4
,68.55
,72.65
,108.7
,121.85
,126.85
,157.1
,166.8
,162.35
,165.15
,172.5
,199.9
,234.1
,245.55
,267.9
,303.6
,285.75
,262.55
,293.05
,320.4
,306.95
,300.65
,303.35
,296.55
,287.2
,317.1
,337.1
,335.85
,313.65
,291.45
,293.25
,305.6
,297.2
,297.05
,270.35
,259.55
,282.2
,265.2
,232.35
,242.2
,229.7
,228.7
,240.8
,219.85
,201.65
,226.9
,219.2
,212.7
,226.9
,212.8
,199.5
,204.85
,206.0
,201.5
,200.85
,189.4
,195.8
,206.15
,194.55
,170.45
,185.9
,204.8
,179.5
,169.9
,182.55
,173.4
,158.4
,168.95
,171.8
,163.95
,161.65
,172.65
,171.2
,135.7
,135.05
,164.7
,153.6
,143.25
,138.9
,140.3
,145.5
,141.55
,130.85
,128.0
,145.8
,139.05
,126.6
,113.3
,116.4
,129.15
,129.85
,121.5
,115.5
,100.4
,105.5
,115.0
,105.7
,110.15
,124.7
,106.25
,104.5
,96.25
,85.9
,89.55
,101.7
,92.2
,92.75
,99.9
,99.3
,86.65
,77.8
,89.55
,78.45
,75.15
,92.35
,92.95
,71.45
,76.5
,85.7
,78.85
,79.6
,75.55
,59.15
,74.1
,65.6
,68.35
,72.5
,73.1
,62.15
,58.9
,47.4
,45.65
,44.7
,58.45
,49.05
,56.55
,61.0
,54.3
,32.95
,31.1
,44.45
,51.25
,37.8
,35.95
,55.95
,33.2
,24.1
,44.05
,35.95
,36.9
,41.3
,37.5
,24.65
,17.3
,24.9
,34.35
,30.35
,32.45
,33.4
,6.7
,5.45
,32.55
,30.05
,5.9
,19.7
,28.7
,18.35
,15.05
,12.1
,6.8
,3.05
,17.05
,18.4
,-4.75
,-2.4
,15.15
,19.25
,-1.65
,-0.2
,20.65
,6.3
,-11.7
,2.2
,12.5
,-1.3
,-0.8
,6.8
,-1.75
,-0.7
,3.1
,-4.2
,-3.55
,-2.7
,-15.9
,-7.1
,-4.3
,-0.25
,-4.0
,-2.05
,-7.9
,-16.7
,-22.95
,-11.8
,-13.7
,-17.4
,-6.15
,-3.0
,-12.55
,-19.15
,-28.9
,-10.95
,-12.05
,-25.45
,-21.05
,-16.55
,-35.35
,-19.0
,-13.5
,-16.35
,-20.55
,-19.55
,-40.9
,-27.95
,-18.9
,-17.1
,-22.1
,-8.65
,-28.05
,-32.5
,-15.1
,-21.3
,-38.0
,-14.3
,-17.3
,-39.05
,-25.75
,-8.15
,-27.45
,-23.75
,-20.55
,-27.85
,-35.95
,-25.55
,-24.45
,-21.1
,-24.1
,-19.3
,-14.25
,-33.55
,-53.7
,-24.9
,-24.15
,-32.2
,-15.8
,-19.9
,-42.9
,-30.55
,-15.25
,-35.5
,-44.55
,-39.95
,-23.65
,-32.1
,-58.45
,-26.15
,-25.4
,-45.05
,-34.75
,-31.2
,-39.35
,-47.9
,-42.1
,-26.5
,-26.0
,-36.6
,-37.8
,-33.3
,-54.6
,-43.55
,-35.3
,-27.7
,-32.9
,-20.6
,-33.3
,-39.4
,-30.65
,-31.25
,-37.55
,-24.4
,-28.05
,-36.9
,-44.3
,-40.55
,-37.15
,-21.35
,-27.5
,-35.9
,-30.4
,-28.8
,-42.1
,-31.95
,-42.2
,-22.8
,-16.25
,-39.5
,-46.8
,-22.9
,-23.25
,-24.35
,-42.65
,-40.75
,-18.45
,-23.8
,-47.75
,-30.65
,-26.85
,-29.95
,-27.25
,-30.15
,-33.95
,-52.05
,-46.35
,-19.0
,-31.0
,-35.65
,-28.0
,-33.65
,-58.65
,-33.85
,-33.45
,-30.2
,-25.35
,-41.85
,-43.65
,-25.35
,-34.1
,-44.6
,-37.5
,-34.25
,-28.95
,-20.05
,-49.9
,-46.75
,-29.05
,-29.2
,-35.2
,-36.25
,-35.15
,-37.4
,-30.45
,-29.15
,-48.6
,-35.05
,-16.05
,-49.2
,-52.25
,-23.0
,-28.0
,-32.35
,-29.7
,-37.4
,-21.3
,-33.95
,-61.3
,-27.7
,-17.25
,-31.1
,-18.35
,-28.5
,-30.75
,-22.95
,-36.7
,-39.4
,-19.9
,-17.95
,-23.85
,-34.85
,-25.25
,-13.9
,-21.0
,-38.75
,-43.3
,-38.55
,-23.45
,-11.65
,-12.3
,-24.85
,-22.75
,-9.5
,-37.95
,-56.9
,-11.2
,-6.2
,-23.4
,-21.9
,-16.4
,-14.25
,-29.3
,-59.1
,-24.35
,-5.1
,-19.25
,-25.1
,-12.05
,-30.0
,-29.9
,-13.7
,-25.2
,-36.6
,-27.45
,-6.7
,-13.8
,-40.8
,-28.3
,-6.6
,-18.55
,-34.4
,-19.0
,-24.75
,-57.45
,-27.5
,-6.55
,-24.45
,-10.85
,-13.2
,-41.15
,-36.35
,-10.4
,-29.95
,-35.85
,-11.45
,-7.1
,-18.85
,-28.65
,-25.05
,-8.45
,4.2
,-10.95
,-18.75
,3.4
,-3.15
,-9.25
,5.0
,-3.5
,-1.7
,-0.85
,-11.1
,-21.7
,-19.95
,8.65
,6.5
,-4.85
,2.25
,-1.25
,-20.7
,-4.35
,-1.85
,-17.6
,-2.2
,17.9
,-2.3
,-18.4
,2.55
,6.95
,-3.4
,-0.4
,5.8
,-10.15
,-27.45
,-14.05
,6.05
,-0.25
,3.85
,10.15
,-4.65
,-16.45
,-25.5
,-11.45
,3.9
,10.1
,1.65
,4.6
,-2.05
,-22.15
,-2.0
,2.45
,-21.3
,-3.7
,26.1
,-7.9
,-6.9
,6.2
,1.1
,5.95
,-6.9
,-9.0
,0.45
,5.5
,9.1
,3.4
,-6.9
,1.05
,10.2
,-14.8
,-21.7
,3.7
,20.75
,-3.1
,-3.25
,5.9
,-3.05
,-8.4
,0.6
,-13.75
,-7.0
,5.9
,15.35
,6.35
,0.7
,-18.65
,2.3
,8.2
,-8.3
,-8.2
,-0.85
,-7.1
,1.5
,4.5
,-2.35
,0.65
,7.5
,12.35
,12.75
,-10.4
,6.7
,21.35
,10.2
,11.35
,18.25
,-1.15
,18.55
,22.85
,7.05
,8.2
,-0.65
,4.45
,24.45
,1.15
,-6.3
,22.7
,0.4
,-3.65
,26.6
,10.8
,-1.55
,-0.55
,-6.8
,5.85
,0.9
,0.35
,9.55
,11.25
,-4.25
,4.05
,-6.1
,4.95
,4.55
,6.35
,-12.6
,1.4
,7.45
,1.3
,-8.6
,3.25
,-5.55
,-6.65
,3.4
,5.95
,2.05
,9.1
,-6.05
,-7.45
,-2.65
,-4.0
,-1.6
,14.3
,-3.55
,-7.45
,-6.9
,5.4
,-4.9
,3.4
,4.45
,5.85
,-16.05
,-6.65
,7.4
,11.45
,2.5
,-4.15
,-10.2
,7.55
,5.3
,5.3
,-5.3
,5.6
,-3.8
,-18.35
,3.8
,14.15
,-9.9
,2.85
,5.25
,-11.2
,1.5
,-1.4
,-5.2
,7.25
,-8.9
,3.05
,14.85
,-1.05
,0.75
,18.8
,-8.15
,-13.55
,14.5
,10.7
,4.85
,13.0
,10.55
,-2.6
,3.3
,10.95
,10.25
,13.2
,16.5
,1.3
,-6.35
,14.35
,11.75
,0.4
,11.95
,6.5
,3.45
,8.55
,1.15
,12.8
,25.95
,1.3
,-7.65
,9.3
,9.55
,-1.6
,6.8
,13.7
,8.25
,7.15
,22.35
,3.9
,0.5
,21.25
,23.8
,5.75
,21.0
,25.3
,19.45
,22.65
,12.75
,7.4
,17.65
,11.15
,10.7
,37.9
,27.45
,19.9
,34.25
,0.5
,-1.2
,37.55
,24.85
,22.25
,40.6
,16.95
,1.05
,38.3
,29.85
,15.5
,28.6
,29.15
,13.35
,26.7
,28.95
,24.9
,39.65
,25.25
,14.15
,28.75
,27.7
,23.0
,43.4
,38.75
,19.3
,20.3
,36.25
,18.55
,24.6
,36.2
,13.6
,11.05
,30.9
,25.3
,28.15
,30.45
,15.1
,24.55
,29.7
,-2.95
,22.7
,34.05
,13.45
,33.45
,39.25
,1.95
,2.35
,21.65
,23.05
,29.65
,20.25
,33.05
,30.55
,7.3
,14.65
,38.85
,12.8
,9.75
,30.3
,40.3
,11.55
,10.55
,36.2
,26.6
,17.75
,36.4
,21.85
,6.5
,28.55
,44.9
,26.65
,29.3
,35.6
,13.65
,18.55
,34.65
,33.55
,29.8
,41.15
,33.2
,21.25
,26.35
,40.15
,42.1
,24.1
,32.05
,34.05
,18.7
,34.4
,40.4
,32.05
,31.4
,37.65
,50.25
,27.9
,33.95
,41.3
,32.95
,40.0
,63.9
,27.2
,21.55
,57.0
,55.45
,41.9
,48.25
,42.2
,25.5
,34.5
,40.05
,46.7
,58.8
,39.7
,34.2
,46.55
,41.75
,29.65
,56.1
,52.05
,42.45
,35.95
,59.6
,52.85
,39.7
,41.9
,48.95
,35.35
,52.4
,60.1
,51.45
,49.25
,63.8
,41.6
,42.1
,38.9
,48.45
,57.35
,57.35
,55.0
,63.85
,36.4
,44.3
,56.65
,55.0
,51.35
,47.0
,40.15
,70.95
,38.7
,45.1
,66.9
,43.15
,47.85
,70.6
,27.7
,26.65
,67.25
,64.05
,54.4
,59.15
,48.05
,41.9
,46.85
,52.55
,47.2
,62.5
,63.85
,44.8
,24.85
,54.0
,53.6
,44.8
,50.15
,36.55
,44.35
,63.9
,55.8
,45.3
,57.75
,52.75
,56.85
,35.05
,30.7
,69.1
,56.6
,33.45
,57.3
,47.0
,42.15
,51.5
,38.4
,54.2
,66.75
,39.75
,31.35
,64.15
,58.25
,58.5
,56.6
,51.6
,39.75
,36.2
,46.05
,51.2
,56.0
,56.65
,47.75
,34.95
,45.85
,45.8
,46.1
,46.4
,50.95
,45.9
,48.15
,58.05
,50.6
,55.0
